date,value
2024-08-21,1.525683
2024-08-22,1.673191
2024-08-23,1.563342
2024-08-24,1.496986
2024-08-25,1.556084
2024-08-26,1.717117
2024-08-27,1.610162
2024-08-28,1.499815
2024-08-29,1.455914
2024-08-30,1.620772
2024-08-31,1.667722
2024-09-01,1.714632
2024-09-02,1.735297
2024-09-03,1.912281
2024-09-04,1.84656
2024-09-05,1.876123
2024-09-06,1.905455
2024-09-07,1.766336
2024-09-08,1.838567
2024-09-09,1.652944
2024-09-10,1.73772
2024-09-11,1.695401
2024-09-12,1.662492
2024-09-13,1.61349
2024-09-14,1.562224
2024-09-15,1.642953
2024-09-16,1.589336
2024-09-17,1.497844
2024-09-18,1.583274
2024-09-19,1.520067
2024-09-20,1.801037
2024-09-21,1.850058
2024-09-22,2.031573
2024-09-23,1.872961
2024-09-24,2.065221
2024-09-25,2.116238
2024-09-26,2.225484
2024-09-27,2.03775
2024-09-28,2.070112
2024-09-29,2.050623
2024-09-30,2.23651
2024-10-01,2.211309
2024-10-02,2.122008
2024-10-03,1.944369
2024-10-04,1.841483
2024-10-05,1.859126
2024-10-06,1.76742
2024-10-07,2.15034
2024-10-08,2.167873
2024-10-09,2.082489
2024-10-10,2.292034
2024-10-11,2.026025
2024-10-12,2.060846
2024-10-13,2.145649
2024-10-14,2.157518
2024-10-15,2.620287
2024-10-16,2.533444
2024-10-17,2.846464
2024-10-18,2.558873
2024-10-19,2.617765
2024-10-20,2.739025
2024-10-21,2.819317
2024-10-22,2.798083
2024-10-23,2.705983
2024-10-24,2.85836
2024-10-25,2.851625
2024-10-26,2.864013
2024-10-27,2.963521
2024-10-28,3.097719
2024-10-29,3.164834
2024-10-30,3.273772
2024-10-31,3.086031
2024-11-01,2.822156
2024-11-02,2.636752
2024-11-03,2.704357
2024-11-04,2.86794
2024-11-05,2.844998
2024-11-06,2.502739
2024-11-07,2.601943
2024-11-08,2.354585
2024-11-09,2.571936
2024-11-10,2.819426
2024-11-11,3.264792
2024-11-12,3.162737
2024-11-13,3.029919
2024-11-14,3.033801
2024-11-15,3.006647
2024-11-16,2.930214
2024-11-17,2.887226
2024-11-18,2.999415
2024-11-19,3.009649
2024-11-20,2.974041
2024-11-21,3.292192
2024-11-22,3.61679
2024-11-23,3.468648
2024-11-24,3.33993
2024-11-25,3.577767
2024-11-26,3.604314
2024-11-27,3.132991
2024-11-28,3.486443
2024-11-29,3.237234
2024-11-30,3.213565
2024-12-01,3.254937
2024-12-02,3.791057
2024-12-03,3.820772
2024-12-04,3.534013
2024-12-05,3.479044
2024-12-06,3.08119
2024-12-07,3.256329
2024-12-08,3.24359
2024-12-09,3.420773
2024-12-10,3.304658
2024-12-11,3.08427
2024-12-12,3.293808
2024-12-13,3.286242
2024-12-14,3.334455
2024-12-15,3.273521
2024-12-16,3.441432
2024-12-17,3.337119
2024-12-18,3.402552
2024-12-19,3.142067
2024-12-20,3.525476
2024-12-21,4.002389
2024-12-22,3.732911
2024-12-23,4.088795
2024-12-24,4.391243
2024-12-25,4.050489
2024-12-26,3.954946
2024-12-27,3.824064
2024-12-28,3.635197
2024-12-29,4.014598
2024-12-30,4.096914
2024-12-31,4.083673
2025-01-01,3.935342
2025-01-02,3.880053
2025-01-03,3.646003
2025-01-04,4.123441
2025-01-05,4.266193
2025-01-06,4.406958
2025-01-07,4.350445
2025-01-08,4.37093
2025-01-09,4.297458
2025-01-10,4.426267
2025-01-11,4.305104
2025-01-12,4.598904
2025-01-13,4.105943
2025-01-14,4.44883
2025-01-15,4.53668
2025-01-16,4.850469
2025-01-17,4.739912
2025-01-18,4.977271
2025-01-19,5.565398
2025-01-20,5.919139
2025-01-21,5.719496
2025-01-22,5.595557
2025-01-23,5.322733
2025-01-24,5.168149
2025-01-25,4.924376
2025-01-26,4.83064
2025-01-27,4.381842
2025-01-28,4.44717
2025-01-29,4.483358
2025-01-30,4.231533
2025-01-31,4.534473
2025-02-01,4.870193
2025-02-02,3.934695
2025-02-03,3.759655
2025-02-04,3.627739
2025-02-05,3.413394
2025-02-06,3.092935
2025-02-07,2.976276
2025-02-08,3.42058
2025-02-09,3.45996
2025-02-10,3.187611
2025-02-11,3.157656
2025-02-12,3.19592
2025-02-13,3.376861
2025-02-14,3.487885
2025-02-15,3.681724
2025-02-16,3.404124
2025-02-17,3.119425
2025-02-18,3.116807
2025-02-19,3.064265
2025-02-20,3.186598
2025-02-21,3.387226
2025-02-22,3.026529
2025-02-23,2.886914
2025-02-24,3.277701
2025-02-25,2.943133
2025-02-26,3.229156
2025-02-27,3.036142
2025-02-28,3.049366
2025-03-01,2.834834
2025-03-02,3.305874
2025-03-03,3.207715
2025-03-04,2.838875
2025-03-05,2.871288
2025-03-06,3.0587
2025-03-07,2.983526
2025-03-08,2.867646
2025-03-09,2.405587
2025-03-10,2.663663
2025-03-11,2.814504
2025-03-12,2.735433
2025-03-13,2.857021
2025-03-14,2.753626
2025-03-15,2.689316
2025-03-16,2.840486
2025-03-17,2.573784
2025-03-18,2.798387
2025-03-19,2.27128
2025-03-20,2.722249
2025-03-21,2.794023
2025-03-22,2.779729
2025-03-23,2.733577
2025-03-24,2.704438
2025-03-25,2.870428
2025-03-26,2.640072
2025-03-27,2.712178
2025-03-28,2.231098
2025-03-29,2.226929
2025-03-30,2.261584
2025-03-31,2.163017
2025-04-01,2.18718
2025-04-02,2.330739
2025-04-03,2.309835
2025-04-04,2.265053
2025-04-05,2.44181
2025-04-06,2.173396
2025-04-07,1.982763
2025-04-08,1.827052
2025-04-09,1.941847
2025-04-10,2.081762
2025-04-11,1.903177
2025-04-12,1.960131
2025-04-13,2.12227
2025-04-14,1.996818
2025-04-15,2.001162
2025-04-16,1.985951
2025-04-17,1.9436
2025-04-18,1.89875
2025-04-19,1.955832
2025-04-20,1.980591
2025-04-21,1.998141
2025-04-22,1.854034
2025-04-23,2.111572
2025-04-24,2.062076
2025-04-25,1.7438
2025-04-26,1.716435
